,id,name,description,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,number_of_reviews,polarity,distance,scaled_distance,scaled_number_of_reviews,scaled_polarity,classified,scaled_classified,prediction_classified
289,16379102,Unique Sanitized Studio - Long & Short Term Stays,"Guests have commented that this space is as quiet as a cottage. It is private, comfortable, super clean and central (Westboro-an area full of shops and restaurants and 10 min. from downtown). We offer a place to retreat or work with great coffee, teas, homemade granola, and an outdoor space. Ask us about our two-week quarantine packages! Our sunny studio is located in its own separate building. Note that the bathroom, reserved for guests, is located a few steps away in the main house.<br /><br /><b>The space</b><br />Super clean! There is space to make a meal, work or just relax. There is fast wifi, internet TV, dishes, microwave, fridge, coffee maker, new stove, and a comfortable memory foam futon purchased in 2017. There is cold running water but please note that the bathroom is not in the unit but located a few steps away in the main house. This four-piece bathroom (equipped with linens, shampoo, hair dryer etc.) is reserved for studio guests. There is parking on site for one vehicl",45.3842,-75.74418,Entire home/apt,2,1,1,1,60.0,305,0.9744,4.51072417031191,0.06773818273764938,0.6468085106382979,0.9861430575035064,3.740714048624116,0.7954388806761682,0.7308818603638207
290,16479165,Westboro BeachHouse,"Welcome!!!  Unique & charming, this sun-drenched home is exactly where you want to be.  Steps from the beach and right in the heart of trendy Westboro.   A quick walk to restaurants and shops.  It features a unique zen water garden, cozy gas fireplace, marble and hardwood floors, sun room.  On the beautiful Ottawa river in winter you will find groomed ski trails and a perfect toboggan hill for kids, and in summer a sandy beach with a cute little outdoor restaurant with live music some evenings.<br /><br /><b>The space</b><br />Our beach cottage is a well loved family home.  We make it available when we go away.   It's fully-equipped and welcoming.  You will see some personal effects and we hope they make you feel comfortable.   Three bedrooms and full bath are located on the main level.   Cozy gas fireplace, flat screen TV, welcoming lounge area and brand new full bathroom are on the lower level. Towels and toiletries are provided, all you need is your toothbrush.  There are also toys ",45.39348,-75.75886,Entire home/apt,6,2,3,4,295.0,50,0.9885,4.47828676288805,0.06827972015244244,0.10425531914893617,0.9940532959326788,3.2229746472518577,0.6776746382945719,0.6561576779787038
291,16491956,"Quiet Downtown, 2 level, Family-friendly Apartment","Sunny two bedroom apartment with queen size bed in master bedroom, queen size bed, single bed and travel crib in enclosed attic and queen sofa bed in living room. Centrally located, the apartment is walking distance to Parliament Hill, the Rideau Canal, Chinatown, the Glebe, Lansdowne Park, restaurants, cafes, boutiques on Bank St and Elgin St., and the Nature Museum.<br /><br /><b>The space</b><br />Renovated, modern and well insulated apartment is the upper unit of an owner occupied duplex. The two level apartment has everything you need; a fully equipped kitchen with dishwasher, microwave, toaster oven, complimentary coffee and tea, wi-fi, and Netflix. There is a four season sun room and a spacious and bright living room. The enclosed attic on the 3rd level provides a separate space for sleeping children away from the kitchen, bathroom, living room and master bedroom. The attic has a washer and dryer, queen bed, single bed and can easily accommodate a travel crib. Please note that t",45.40984,-75.69842,Entire home/apt,7,1,2,4,89.0,151,0.9727,1.6313503849883009,0.19969900956687575,0.3191489361702128,0.9851893408134642,3.674114977744357,0.7802903540145207,0.7898835767196535
292,16505214,Large Private Room In Spacious Downtown Condo,"My condo is very spacious and located centrally downtown. It is steps away from Winterlude and close to Parliament, uOttawa, The Byward Market & Elgin St. You’ll have access to free wi-fi and are free to watch anything you’d like on my 65 inch tv including Netflix. There’s also free street parking in the neighbourhood on weekends. If you have any questions during your stay, I’m always happy to answer them and offer advice on things to do in the city. Thanks & enjoy your stay!<br /><br /><b>The space</b><br />It is self check in as I will leave the keys for you out front of the condo in a lockbox. You will have access to everything in my condo including the washer/dryer if you need it. I have a comfortable queen sized bed in the master bedroom with a private en suite bathroom. The living room is very spacious and you will be able to enjoy my 65 inch smart tv along with all the entertainment systems that I own.<br /><br /><b>Other things to note</b><br />Please treat my home as you would",45.42454,-75.68265,Private room,2,2,1,1,56.0,17,0.9722,2.577731763275776,0.12380251532362092,0.03404255319148936,0.9849088359046284,3.2363740915526162,0.6807224561779139,0.6876189056625674
293,16555596,Our Lovely Guest Room (Elcho's ExplOre Ottawa),"Well appointed main floor guest bedroom in our pet & smoke free home. Cleaned & antivirus sanitized. Own bathroom & bedroom. Table top fridge with healthy continental breakfast options in your room.<br />Wifi. <br />Walk to downtown, shopping, Byward Market, Rideau  & Shaw Centres, Sparks & Elgin Sts, Parliament Hill, Canal, Canada Day, Tulip, Blues, Jazz & Poutine Fests, Pride Week, Ottawa Race and Ottawa U, Museums, walking & biking trails. Almost all embassies,  OAG, downtown Ottawa. Ideal location!<br /><br /><b>The space</b><br />Well appointed guest room with overhead fan.  Situated on the main floor overlooking a private, beautiful, backyard and garden. <br />In-room table top fridge, Bodem French Press,  kettle, Continental breakfast options including fruits, tea and coffee. Freedom to eat in your own time, space and pace.<br />This is a summertime guest- room only so you are encouraged to please use  the backyard tables, table cloth and chairs for quiet morning breakfast, lazy",45.4264,-75.67389,Private room,2,1,1,1,81.0,22,0.9791,3.292967805771492,0.09538640134826973,0.04468085106382978,0.9887798036465638,3.2017930647000608,0.6728567066960801,0.6561576779787038
294,16555801,4 - Ottawa  Center  - Clean & Safe Home,"My place is WALKING distance 5min-30min to IMPORTANT TOURISTIC SITES.  A Very trendy neighbourhood with a little bit of everything. Whether you walk north, south, east or west, you will find something interesting. ENJOY FREEBIES in Ottawa. THURDAYS after 5PM museums, Summer shows at Parliament. Weekends night FREE nights movies at the park. DO NOT BE SHY... USE the kitchen and common areas. My place is good  for everyone and large groups, we have other larger suites in the main level.<br /><br /><b>The space</b><br />Our home is a large home on 3 levels. We have two studios private on main level for guests. Sometimes I am off from Colleague and available to chit chat and tell you all about Ottawa...or you can ask any questions by airbnb message board.<br /><br /><b>Guest access</b><br />Friendly and multi-cultural environment. FREE Internet. FREE Coffee and Tea.  Kitchen, Dinning room, you can use kitchen utensils, cups, dishes and refrigerator  for Airbnb Guests. We want you feel like",45.41287,-75.70272,Private room,2,1,1,1,35.0,238,0.8832,1.1590774797423902,0.2839303700117378,0.5042553191489362,0.9349789621318372,3.8770529455679235,0.8264503255520543,0.7898835767196535
295,16628146,Spacious Ottawa Home for Rent,"Large 4 bedroom family home with spacious yard (including trampoline and tree house) and located on major bus lines (all public transport on Canada Day is free). Bike paths nearby. Walking distance to grocery and wooded hiking/cross country ski trails trails. Wood fireplace and deep soaker bathtub.<br /><br /><b>The space</b><br />Spacious and well-kept Ottawa home for rent. Walking distance to wooded cross-country ski trails,  Come back and relax after a day in the nation's capital on our back deck with bbq, or enjoy a soak in the deep tub.<br /><br /><b>Guest access</b><br />Fully fenced back yard, 4 bedrooms, kitchen,living room and rec room in basement",45.32754,-75.79091,Entire home/apt,10,2,4,4,100.0,4,0.9746,11.794872384729135,0.02156606875663291,0.006382978723404256,0.9862552594670406,3.008280894637792,0.6288407132472515,0.6263728405276568
296,16635222,Clean/Quiet Place   Beautiful Mooney's-Bay Ottawa,"My place is close to restaurants and dining, public transport, the beach, Airport, Downtown (20 bus ride), Hospitals, Carleton and Ottawa University. You’ll love my place because of the clean, large and bright room, the comfy bed, nice neighbourhood (10 min walk away from gorgeous Mooney's Bay beach!).  It is close to what you would need. If you need a quiet and clean place this is right for you. Free parking in my driveway. My place is good for solo adventurers and business travelers.",45.35889,-75.67841,Private room,1,2,1,0,21.0,3,0.9852,7.263387492216475,0.03940416811362496,0.004255319148936171,0.992201963534362,3.059669545979272,0.640529500262884,0.6263728405276568
297,16647449,Luxury Home near Rideau Canal and Byward Market,"My place is steps away from the the Rideau Canal, and close to Parliament Hill, the Byward Market, TD place (Lansdowne) and the Canadian Museum of Nature.  It truly is an amazing location. It's great for couples, business travelers and families (with kids).<br /><br /><b>The space</b><br />3 bedrooms | 2 bathrooms | Custom Kitchen | Spa like bathroom with heated floor | New hardwood floor | Porcelain tile in entrance and Kitchen | Quartz counter tops | Real fireplace | Cozy Office | Washer / Dryer <br /><br />| Extra Perks |<br />Parking for two vehicles (must request) | Cable TV | Unlimited Internet access | Kids toys | Kids Stroller, Baby Gates, Infant Tub, Infant Seat | Office desk | Kitchen essentials | Propane BBQ | Huge patio | Soaker Tub | Multi-jet shower | Superior bathroom towels | High quality comfort bed linen | Additional queen air mattress and sofa bed<br /><br />This house is feels like you're staying in a boutique hotel. Lots and lots of attention to detail! You will fe",45.405159999999995,-75.67548000000002,Entire home/apt,6,2,3,3,181.0,101,0.9559,3.432775851050061,0.0912154057177328,0.2127659574468085,0.9757643758765778,3.3224898965120078,0.7003102304544024,0.6561576779787038
298,16687942,Private Queen bedroom + bathroom,"A private Q bedroom and bathroom on the 2nd floor of a large Glebe home, located on a quiet inlet of the canal. Very close to downtown and Bank street.",45.40675,-75.68567,Private room,2,2,1,1,150.0,12,0.9906,2.6484390359245458,0.12030968985862985,0.023404255319148942,0.9952314165497896,3.2497178846857775,0.6837576157285653,0.6876189056625674
299,16710089,Westboro Studio Apt-great location-own entrance,"A warm and inviting studio apartment in the heart of trendy Westboro, Ottawa, with its own private entrance (no stairs)to the separate apt (one shared wall with main house). A kitchenette (no stove) and wifi/cable tv/Netflix allow you to unwind after exploring. Great restaurants,coffee shops, stores are steps away and you are 10 mins from downtown.  Parking is available. You have a full ensuite bathroom with a shower/ tub and a microwave/fridge and Keurig coffee maker with complimentary K cups.<br /><br /><b>The space</b><br />Separate entrance <br />Ground floor with no stairs<br />Parking on site<br />Wifi<br />Netflix<br />Cable tv <br />Cosy electric fireplace<br />Complimentary Keurig coffee pods<br />Kitchenette (no stove)<br />Coffee maker<br />Fridge<br />Microwave <br />Plates, cups, knives and forks etc<br />Full bathroom (shower and tub)<br />Murphy bed - double / queen very comfortable mattress<br />Fireplace<br />No air-conditioning but fans provided and very cool in the s",45.39353,-75.7579,Entire home/apt,2,1,1,1,85.0,270,0.979,4.4168861116245886,0.06932657237392477,0.5723404255319151,0.9887237026647968,3.677164678274155,0.7809840344093884,0.7308818603638207
300,16723160,"Centrally located, large bedroom, private bathroom","Minutes to downtown, Ottawa University, and NRC,  in quiet, safe, neighbourhood,  2 blocks to the river with path for biking, sking and walking.  Spacious, quiet  bedroom with private ensuite bathroom; soaker tub, and shower.  Queen size bed, plenty of light.  Desk and reading chair. My home at this time only open to long term 1-6 month rentals. <br /><br />I will help you accomplish what you've come to Ottawa to do - study or work. As world traveler myself, my household thrives on diversity!<br /><br /><b>The space</b><br />Bright, spacious bungalow with porches and gardens which guests are welcome to use.   Kitchen is well equipped with copious cooking equipment and dishwasher. BBQ for guests use in summer.<br /><br />You will be joining me in my comfortable and attractive home in the centre area of Ottawa.   You may share the house with me and possibly another guest, who may be renting a smaller upstairs bedroom.  <br /><br />I see clients in my home some afternoons during the week.",45.425090000000004,-75.66293,Private room,1,2,1,1,50.0,14,0.9852,4.103142129517604,0.07516482851332824,0.027659574468085108,0.992201963534362,3.154595122097827,0.6621211321236404,0.6561576779787038
301,16766230,2 Bedroom Overlooking the Rideau Canal w Parking,"Overlooking the Rideau Canal. A 20 minute walk to downtown, 15 minute walk to Lansdowne and an 8 minute walk to Elgin street. Near exits and entrances for highway 417 so not much city driving needed when coming to Ottawa. Professionally cleaned. Weekly and Monthly rates are available.<br /><br /><b>The space</b><br />The space is a 2 bedroom upper unit with its own entrance. With the Rideau Canal at the doorstep many year round activities can be done including; skating and biking. The Rideau Canal is Ottawas most defining feature aside from Parliament Hill. Within walking distance there is a Loblaws and LCBO. Many restaurants are in walking or short driving area including the By-Ward market, Elgin street and Lansdowne Live. Parliament Hill, Museums, National Arts Centre, Carleton U, UOttawa and the National Gallery of Canada are all close by. The unit includes a full kitchen with a stove, fridge, dishwasher, microwave and Keurig. There are windows are serve as excellent views to see th",45.4126,-75.68273,Entire home/apt,4,1,2,3,99.0,226,0.99,2.599221569934956,0.1227208522964463,0.4787234042553192,0.9948948106591864,3.7088495408257707,0.7881910266210419,0.7274289788274819
302,16769357,"RAVE REVIEWS Lodge 4 bed crib3bdr 4 park ,welcome.","🌟🌟🌟🌟🌟Rave reviews and only 15 minutes to downtown shopping, restaurants and cultural activities.  <br /><br />Come home and relax in the Jacuzzi tub, sit back and have a glass of wine by the fire, or just chill by the TV and watch your favorite show or movie by selecting  from over 1000 channels, 1400+ movies and 400+ TV shows, in this open concept 12+ foot ceiling home.    Well equipped kitchen and facilities.<br /><br /><b>The space</b><br />The residence consists of 3 split level floors, with high (12 ft) ceilings on the main level, and 8 1/2 foot at the basement level. <br /><br />2nd Floor has 2 bedrooms (Master + 2nd) and a full bathroom with Jacuzzi tub / shower. The 3rd bedroom is in the basement.  All bedrooms have Queen sized beds.<br /><br />The basement has a large sitting area with 40"" TV, sofa/sofa bed and love seat, oversized windows, another full bathroom (tub / shower, sink, toilet) and a large sitting area with wet bar and 3rd private bedroom.  The basement area offer",45.36414,-75.62151999999998,Entire home/apt,8,3,3,4,108.0,124,0.9312,9.509213847918156,0.028438556782568455,0.2617021276595745,0.961907433380084,3.2043015413649636,0.6734272811070506,0.6263728405276568
303,16845456,Downtown Cozy spot - Perfect Location,"My partner and I work full-time but are happy to rent our cozy guest bedroom. We're centrally located in Centretown, approx 25 min walk to Parliament. Door keys are in a lock box as we're not always home when guests arrive. <br /><br />Guests are welcome to drop bags off between 9am-4pm in the living room. <br /><br />The room has a queen bed with towels. Common areas are welcome for guests. <br /><br />Our place is good for solo, couple,  and business travelers.<br /><br /><b>The space</b><br />We're in a house just outside of the immediate busy downtown area and two blocks from 2 major bus routes. We're a 5 minute walk from the Greyhound station and approximately 10-15 minute Uber ride from Via Rail. <br /><br />The room is located on the second floor.  It's furnished with a queen bed, luggage rack, and nightstand. We provide towels and extra toiletries if needed. We also have a dining room, living room, and kitchen on the first floor that you are are welcome to use. We do live in th",45.40752,-75.70087,Private room,2,1,1,1,55.0,393,0.9781,1.67486085634303,0.19432858886880186,0.8340425531914895,0.9882187938288921,4.187356112415769,0.897031427271551,0.8911477118168522
304,16851942,by Waterfalls Country in the city Orleans(Ottawa).,One of a kind <br />your own private spa <br />HotTub<br /><br />New Lovely studio 900sq <br />15min to downtown Ottawa <br />Located 2 min off 174 hyw in Orleans <br />Everything is there for you enjoy a fabulous stay relaxing in a country setting yet in the city<br />Restaurants coffee shops bank shopping all walking distance or a short few min drive<br />Parking priv entrance<br />20 min walk to Petrie Island Beach <br />1 min walk to beautiful waterfalls hiking trail<br />A short walk to bowling alley bar and pool <br />Micro brewery (Stray Dog)<br /><br /><b>The space</b><br />The location is just amazing close to everything but away from all.<br /><br />(Designed and created by Sunset Homes)<br /><br /><b>Guest access</b><br />Hot Tub<br />BBQ<br />Deck<br />Fire pit<br />Hiking trails<br />Waterfalls<br /><br /><b>Other things to note</b><br />Starting April 2 2018<br />You can now have your friends/relatives stay in the unit next door <br />We now have 2 units available<br />Yo,45.48583,-75.48931999999998,Entire home/apt,2,1,1,0,180.0,52,0.9299,19.125029974551648,0.010607383771013465,0.10851063829787234,0.9611781206171108,3.0132597676912316,0.6299732003855656,0.6263728405276568
305,16873320,Clean room in quiet home in Kanata (rm1),"Close to public transit and has space for parking in shared driveway. Nice deck in the backyard. Close to bike trails, and easy access to downtown Ottawa and hi tech sector. <br />10 min Drive to Canadian Tire Center and Sensplex. Walmart, groceries and restaurants near by.<br /><br /><b>Guest access</b><br />You will find coffee and tea in the kitchen along with a choice of cereal for the mornings. Kitchen can be used but only the food listed above are provided. Laundry facilities are available for those guest planning a week or more stay. Gas bbq And deck in back yard.",45.27707,-75.85731,Private room,1,2,1,1,40.0,12,0.8801,19.338577604690574,0.010412664647313236,0.023404255319148942,0.9332398316970548,2.8439490797049403,0.5914620404372108,0.6263728405276568
306,16893458,Modern home near airport ( YOW),"My lovely, modern home is located close (5 minutes) to the airport, public transportation, family-friendly activities, and nightlife. You’ll love my place because of the coziness, the gourmet kitchen, the comfy queensize bed and the high ceilings. My home is good for couples, solo adventurers, and business travellers.<br />Please be respectful to rules of the house.<br /><br /><b>The space</b><br />Wonderful location close to South Key Shopping Mall ( Marshalls/Home Sense,  Michael's, Walmart, Loblaws, Banks, Roots, Gap, Bowring, Chapter's Staples, etc.), EY Centre, 6+ nice restaurants, golf courses, parks, river, beaches and community centre with indoor swimming pool, cross country trails. All within 5 minute drive.<br /><br /><b>Guest access</b><br />My guests can access ground floor ( dining/living room, fully equipped kitchen with spices and 5 appliances), powder room. First level has 3 bedrooms ONLY one will be the guest's bedroom, second bedroom is an office available to my guest",45.34233,-75.63521,Entire home/apt,2,3,3,1,197.0,13,0.9816,10.555231944215366,0.024924026375622327,0.025531914893617023,0.9901823281907434,3.0459269522170915,0.637403630107992,0.6263728405276568
307,16995573,Executive Family Home in Lake Community,"Our home is located just 10 minutes from the airport and about 25 minutes from Parliament Hill.  Everything you need is 5 minutes away or less, and you'll enjoy most local attractions within 10-20 minutes.  <br /><br />Enjoy spacious living with in 4,500 square foot home, with plenty of room to play, eat, sleep, and have fun (inside and out). <br /><br />Perfect for families and medium to large groups, with 5 private rooms and sleeping accommodations for up to 14 people (including 1 sofa bed).<br /><br /><b>The space</b><br />Our house is located in a beautiful, quiet, family-friendly neighbourhood south of Ottawa city (though still within city limits). When we moved here we chose it because it was the perfect balance of what we wanted - a large home with a big yard in the country, yet with easy access to the all the city has to off in 20-30 minutes. The home is custom-built and beautifully decorated. It's our family's actual home, so it truly has everything you might want or need, but",45.27088,-75.58327,Entire home/apt,13,3,5,8,195.0,41,0.953,19.42133531651632,0.010338354972209923,0.0851063829787234,0.9741374474053296,3.0281954351391325,0.6333704453254013,0.6263728405276568
308,16999557,Cozy room in central Ottawa,"Located in the quiet, historic neighbourhood of LeBreton Flats, at the intersection of Little Italy, Chinatown and the trendy Hintonburg village, my home is ideal for business, pleasure or short term accommodation. Easy commute by bus or OTrain to both universities, Parliament Hill and downtown, or by car to Gatineau and Highway 417. And with green spaces and recreational pathways at my doorstep, Walkscore rates my location a Walker's Paradise (91), Excellent Transit (88), Biker's Paradise (99).<br /><br /><b>The space</b><br />A private sunny room with a very comfortable full-sized bed. Your bedroom is on the second floor (overlooking a quiet space) and next to the shared bathroom.<br />If your party would like more space, I have an additional quiet bedroom next to this one. Please book under separate listing.<br /><br /><b>Guest access</b><br />On the main floor, you will have shared access to the kitchen and dining room. Feel free to borrow picnic dishes for a meal at the park or at",45.41046,-75.71225,Private room,2,2,1,1,54.0,26,0.9617,0.9728660583481692,0.3396208931939917,0.05319148936170213,0.9790182328190744,3.669487974206909,0.7792379025985376,0.7392641885781475
309,17107810,3 Bdr Exec home near Aiport w Luxury Master suite,"Guests have private access to a large 2000 sq ft. home close to the city center (15 min drive). Parks and bike paths and shopping nearby (grocery, hardware,  salon and gym). In the summer enjoy the landscaped backyard with swing, lounge sofa and dining area with gas bbq.  In the winter enjoy the nearby toboggan, skating and cross-country ski trails then warm up in the luxury roman tub in the master suite. My home is ideal for couples, business travelers, and families with children.<br /><br /><b>Guest access</b><br />Full home accesss<br /><br /><b>Other things to note</b><br />Street parking is not prohibited. Maximum 2 vehicles per guest visit.",45.37853,-75.65605,Entire home/apt,6,3,3,3,200.0,51,0.9844,6.428901754584649,0.04543092146397528,0.10638297872340426,0.9917531556802244,3.1725042886920276,0.6661947248037838,0.6263728405276568
310,17132443,Driftwood - an Oasis on the outskirts,"This beautiful piece of paradise situated on 10 acres boasts a small lake great for swimming and fishing in the summer and skating in the winter.  Your view to the forest will likely include wild turkeys, deer, otters and birds galore.   You will have a large room with a patio door and small private deck.   Two very comfortable twin beds and your own large bathroom round out your accommodations.   This relaxing country living is only 25 minutes from downtown Ottawa and 10 minutes to the CTC.<br /><br /><b>The space</b><br />If peace, serenity, nature and quality appeal to you, come to Driftwood.   This beautiful bungalow has stone floors throughout and a bright open concept living, dining and kitchen area.  A large southern facing deck with BBQ area has fabulous views of the lake.  Your room is large with 2 very comfortable twin beds, a large closet, desk, patio doors opening to a small private deck looking out to the forest.  A sparkling clean private bathroom is all yours.<br /><br /",45.294270000000004,-76.07635,Private room,2,1,1,2,78.0,40,0.9538,31.552372238519176,0.0036621859475860882,0.08297872340425531,0.9745862552594671,3.0140618610778285,0.6301556433669989,0.6263728405276568
311,17135850,Beautiful room to rent for August,"Luminated welcoming house. <br /><br />5 young professionals and students looking for another roommate to occupy this cozy double bedroom for August <br /><br />Bus stop at 2 min walk goes directly to Universities ( 25 min)<br />Walt Mart - groceries - parks - train close by.  <br /><br />You will be sharing the bathroom with one other person. <br /><br />We love to do barbecues and games night all together, get to know each other. <br /><br />Looking for a a dog lover that is clean and funny to join our house.<br /><br /><b>The space</b><br />Come and cook with us. We have a big furnished kitchen , dinning room , living room for everyone. All kitchen ware are there to be use. I furnish everything paper toilet , dish soap, bedding ,etc <br />You would share the bathroom with 1 other person. <br />We have a dog and a cat, I always have 3-4 dogs in the house on week day since I am a pet sitter and dog walker.<br /><br /><b>Guest access</b><br />The dinning room will invite you to share a",45.35996,-75.63577,Private room,1,2,1,0,25.0,11,0.981,9.015720702497436,0.030379784857587355,0.02127659574468085,0.9898457223001402,3.051573332360276,0.6386879474267013,0.6263728405276568
312,17150200,The Grand Loft Suite,"2 story loft with 10' high ceiling Victorian gives this unique building plenty of warmth and charm. 2 fire places and heated floors throughout makes it even cozier! Split level design and 2 entrances makes for easy access.  Location ! Location ! Situated next to the many embassies its great for embassy staff staying short term trips. Walking distance to Ottawa University, Strathcona Park, Rideau shopping centre makes it great for executives.  Laundry onsite , full kitchen , 4 full baths, stone walls, hardwood floors . Built in 1912 old luxury , If your looking for something unique this place is for you!<br /><br /><b>The space</b><br />Built in 1912 this unit has a lot of character. Location!location! Wealthy Victorian style very unique property. The suite is a 2 story loft with 2000 square feet of living space.  Can host up to 12 people when renting the whole unit.  However it can be split into 2 units with a division privacy doorb which then can host 1 or 2 people if you didn't need ",45.42842,-75.67437,Private room,5,2,3,0,200.0,31,0.959,3.319978188223507,0.09455320276907933,0.06382978723404255,0.9775035063113604,3.1854467117062826,0.6691385892978056,0.6561576779787038
313,17155640,Cozy room rent for July- August,"Luminated welcoming house. <br /><br />5 young professionals and students looking for another roommate to occupy this cozy double bedroom for June July and  August . <br /><br />Bus stop at 2 min walk goes directly to Universities ( 25 min)<br />Walt Mart - groceries - parks - train close by.  <br /><br />You will be sharing the bathroom with one other person. <br /><br />We love to do barbecues and games night all together, get to know each other. <br /><br />Looking for a a dog lover that is clean and funny to join our house.<br /><br /><b>The space</b><br />The house is almost all shared. Living room digging room kitchen. The kitchen has all kitchenware you need . The guest have their own fridge and shelves to put the food. The bathroom is shared with one other person. There is 3-4 dogs in the house on week days , I am a dog walker and need animal lovers.<br /><br /><b>Guest access</b><br />The dinning room will invite you to share a meal with. You have your own fridge, can use the ",45.35772,-75.63641,Private room,1,2,1,1,23.0,25,0.9749,9.165139698732398,0.02976995767525997,0.05106382978723404,0.9864235624123422,3.0698744323747804,0.6428506887058962,0.6263728405276568
314,17158257,"Barrhaven Quality Stay - Quiet, private room for 2","- Spacious bedroom with comfortable queen size bed<br />- Shared bathroom<br />- Pets live here (2 cats and a dog)<br />- Free parking available (please inquire)<br />- Located in Barrhaven, a quiet and safe suburb of Ottawa<br />- 10-15 minute drive to Airport, 25 minute drive downtown<br />- 10 minute walk to public transportation, 45 minutes by bus to downtown<br />- Walking distance to shopping and restaurants<br /><br /><b>The space</b><br />The room includes a queen-size bed, a dresser, a closet with hangers, a desk, and a comfy chair. It is clean, simple, and relaxed. The room accommodates two people. The full bath is at the end of the hallway. The washer and dryer are available for use by guests who are staying more than 2 nights. In the summer, the deck is a nice place to relax.<br /><br />The room features 3 prints from local artist Ben Babelowsky's series of paintings of the Rideau Canal system.<br /><br /><b>Guest access</b><br />Free parking is included. Please inquire if ",45.2768,-75.70773,Private room,2,1,1,1,35.0,147,0.9976,15.818636520275302,0.014293116705566912,0.31063829787234043,0.9991584852734924,3.3366999871039513,0.70354243675027,0.6973062190641424
315,17191132,Byward ✈︎ LOCATION ✈︎ Rideau River Setting ✈︎,"Bright, fresh, and unique space in the Byward Market that offers all the comforts of home and more; a peaceful setting amidst downtown. Prepare a delicious supper in the beautiful kitchen or relax and enjoy a glass of wine on the balcony. The spacious living room invites you to relax after your day in the city. Never worry about downtown parking with the convenient car port. All this and only steps away from great transit, restaurants, shops and many Ottawa attractions. What are you waiting for?<br /><br /><b>The space</b><br />This unit is such a unique space that instantly offers a welcoming atmosphere.<br /><br /><b>Guest access</b><br />Guests have access to the entire property.<br /><br /><b>Other things to note</b><br />This unit is a 4 level split so there are stairs climb.",45.434509999999996,-75.69025,Entire home/apt,6,2,2,2,119.0,47,0.9651,2.5688024072386746,0.12425728575491893,0.09787234042553193,0.9809256661991584,3.289163910532845,0.6927299507228354,0.6876189056625674
316,17230066,"Warm and Spacious Place to Stay, Near Downtown","My place is close to public transport, family-friendly activities, and the city centre. You’ll love my place because of the location, the outdoors space, and the neighbourhood. My place is good for couples, solo adventurers, and business travellers.",45.399390000000004,-75.62499,Private room,2,1,1,2,110.0,8,0.9768,7.3510372383037375,0.03885055887619528,0.014893617021276596,0.9874894810659186,3.055063177971423,0.6394817425740982,0.6263728405276568
317,17251952,Hintonburg's Gem,"Our home is within walking distance to restaurants, shops and all the activities offered in the friendly heart of Hintonburg. Our place is close to public transport, the city centre, parks, and art and culture. We hope you will love our gem as much as we do. This home is good for couples and solo adventurers.",45.40508,-75.72695,Entire home/apt,2,1,1,1,106.0,39,0.9537,1.826870400653976,0.17757434288335125,0.08085106382978723,0.9745301542776998,3.3595902124295893,0.7087490137198285,0.6876189056625674
318,17264791,Executive 3 bed / 3 bath in top location Westboro,"Located in one of Ottawa's trendiest location.  Walking distance to all amenities.<br /><br />The home is very bright and designed as an open layout. It's in the heart of Westboro, located 5 km West of downtown Ottawa.<br /><br />It's steps away from Richmond Rd., which has delicious restaurants, cafe's, shopping, Westboro Beach, and the Westboro station.<br /><br />The home has 3 beds & 3 baths, (with the 3rd bedroom being downstairs), a beautiful South-West facing stone patio, as well as a small East facing outdoor lounge.<br /><br /><b>The space</b><br />This home is custom built and has an entire wall of windows to let natural light enter each and every room (privacy blinds are easy to roll down!).  Every piece of furniture and built-ins were carefully chosen to maximize the space.  The kitchen is fully equipped with a gas stove, large fridge and dishwasher. All the bedrooms have new mattresses, soft sheets and comfortable pillows.<br /><br /><b>Guest access</b><br />You will have ",45.39307,-75.75818000000002,Entire home/apt,6,3,3,3,350.0,54,0.9324,4.466599432220359,0.06847676583694401,0.1127659574468085,0.9625806451612904,3.1374614246045676,0.6582239265040929,0.6561576779787038
319,17265279,Elegant 1 Bedroom in Beechwood Village (Suite 2),"This location offers ground floor accommodation in a lovely and well-maintained home on quiet Vachon Avenue. Two blocks from Beechwood Village, you will be walking distance to an upscale and vibrant community. Lovingly renovated, this bright suite feels like an upscale condo, with modern furnishings and tons of function. A shared yard is available for barbecues or bicycle storage. Brushing the east side of Ottawa, this location puts you within 15 minutes of where you want to go around the city.<br /><br /><b>The space</b><br />This contemporary suite includes: fully outfitted with stylish furnishings, separate large eat-in designer kitchen, comfortable Queen-size bed, Queen size pull-out couch, linens, blankets and towels, desk, telephone, secure high speed wifi, flat screen TV with cable package, DVD Player, mini stereo with iPod dock, alarm clock with radio, laundry in suite, iron and ironing board, blow dryer, Coded front door lock, gas fireplace, air conditioning. Parking for 1 car",45.43969,-75.66988,Entire home/apt,2,1,1,2,80.0,17,0.9687,4.187692619099509,0.07350537430934673,0.03404255319148936,0.9829453015427768,3.1298892064385133,0.6565015609025759,0.6561576779787038
